ZIP code,City,State,Abbreviation,OpenEI
89820,Battle Mountain,Nevada,NV,
89003,Beatty,Nevada,NV,
89821,Beowawe,Nevada,NV,
89506,Black Springs,Nevada,NV,
89004,Blue Diamond,Nevada,NV,
89506,Bordertown,Nevada,NV,
89508,Bordertown,Nevada,NV,
89445,Bottle Creek,Nevada,NV,
89005,Boulder City,Nevada,NV,
89006,Boulder City,Nevada,NV,
89704,Branch #1,Nevada,NV,
89007,Bunkerville,Nevada,NV,
89039,Cal Nev Ari,Nevada,NV,
89124,Calico Basin,Nevada,NV,
89015,Calico Ridge,Nevada,NV,
89008,Caliente,Nevada,NV,
89124,Callville Bay,Nevada,NV,
89510,Cannon International Airport,Nevada,NV,
89821,Carlin,Nevada,NV,
89822,Carlin,Nevada,NV,
89008,Carp,Nevada,NV,
89406,Carroll Station,Nevada,NV,
89701,Carson City,Nevada,NV,
89702,Carson City,Nevada,NV,
89703,Carson City,Nevada,NV,
89704,Carson City,Nevada,NV,
89705,Carson City,Nevada,NV,
89706,Carson City,Nevada,NV,
89711,Carson City,Nevada,NV,
89712,Carson City,Nevada,NV,
89713,Carson City,Nevada,NV,
89714,Carson City,Nevada,NV,
89721,Carson City,Nevada,NV,
89701,Carson City Mall,Nevada,NV,
89701,Carson Colony,Nevada,NV,
89701,Carson Meadows,Nevada,NV,
89045,Carvers,Nevada,NV,
89043,Caselton,Nevada,NV,
89448,Cave Rock,Nevada,NV,
89410,Centerville,Nevada,NV,
89430,Central Valley,Nevada,NV,
89301,Cherry Creek,Nevada,NV,
88901,Citibank,Nevada,NV,
88905,Citibank,Nevada,NV,
89163,Citibank NV,Nevada,NV,
89164,Citibank NV,Nevada,NV,
89155,Clark Co Courthouse,Nevada,NV,
89701,Clear Creek,Nevada,NV,
89049,Coaldale,Nevada,NV,
89835,Cobre,Nevada,NV,
89124,Cold Creek,Nevada,NV,
89406,Cold Spring,Nevada,NV,
89508,Cold Springs,Nevada,NV,
89032,College Park,Nevada,NV,
89825,Contact,Nevada,NV,
89421,Cordero,Nevada,NV,
89124,Corn Creek,Nevada,NV,
89445,Cosgrave,Nevada,NV,
89510,Cottonwood Creek,Nevada,NV,
89046,Cottonwood Cv,Nevada,NV,
89835,Cover City,Nevada,NV,
89037,Coyote Springs,Nevada,NV,
89067,Coyote Springs,Nevada,NV,
89821,Crescent Valley,Nevada,NV,
89041,Crystal,Nevada,NV,
89048,Crystal,Nevada,NV,
89402,Crystal Bay,Nevada,NV,
89017,Crystal Springs,Nevada,NV,
89301,Currie,Nevada,NV,
89403,Dayton,Nevada,NV,
89823,Deeth,Nevada,NV,
89404,Denio,Nevada,NV,
89404,Dike,Nevada,NV,
89406,Dixie Valley,Nevada,NV,
89410,Dresslerville,Nevada,NV,
89043,Dry Valley,Nevada,NV,
89832,Duck Valley,Nevada,NV,
89314,Duckwater,Nevada,NV,
89821,Dunphy,Nevada,NV,
89010,Dyer,Nevada,NV,
89043,Eagle Valley,Nevada,NV,
89040,Echo Bay,Nevada,NV,
89824,Elburz,Nevada,NV,
89008,Elgin,Nevada,NV,
89448,Elk Point,Nevada,NV,
89801,Elko,Nevada,NV,
89802,Elko,Nevada,NV,
89803,Elko,Nevada,NV,
89815,Elko,Nevada,NV,
89824,Elko,Nevada,NV,
89448,Elks Point,Nevada,NV,
89301,Ely,Nevada,NV,
89315,Ely,Nevada,NV,
89301,Ely Colony,Nevada,NV,
89152,Embarq Telphone,Nevada,NV,
89821,Emigrant Pass,Nevada,NV,
89405,Empire,Nevada,NV,
89124,Enterprise,Nevada,NV,
89316,Eureka,Nevada,NV,
89406,Fallon,Nevada,NV,
89407,Fallon,Nevada,NV,
89496,Fallon,Nevada,NV,
89406,Fallon Colony,Nevada,NV,
89496,Fallon Naval Air Station,Nevada,NV,
89408,Fernley,Nevada,NV,
89406,Frenchman,Nevada,NV,
89409,Gabbs,Nevada,NV,
89511,Galena,Nevada,NV,
89410,Gardnerville,Nevada,NV,
89460,Gardnerville,Nevada,NV,
89411,Genoa,Nevada,NV,
89412,Gerlach,Nevada,NV,
89413,Glenbrook,Nevada,NV,
89414,Golconda,Nevada,NV,
89440,Gold Hill,Nevada,NV,
89013,Gold Point,Nevada,NV,
89506,Golden Valley,Nevada,NV,
89013,Goldfield,Nevada,NV,
89019,Goodsprings,Nevada,NV,
89595,Grand Sierra Hotel,Nevada,NV,
89445,Grass Valley,Nevada,NV,
89014,Green Valley,Nevada,NV,
89431,Greenbrae,Nevada,NV,
89824,Halleck,Nevada,NV,
89431,Happy Valley,Nevada,NV,
89415,Hawthorne,Nevada,NV,
89415,Hawthorne Army Ammunition Place,Nevada,NV,
89408,Hazen,Nevada,NV,
89002,Henderson,Nevada,NV,
89009,Henderson,Nevada,NV,
89011,Henderson,Nevada,NV,
89012,Henderson,Nevada,NV,
89014,Henderson,Nevada,NV,
89015,Henderson,Nevada,NV,
89016,Henderson,Nevada,NV,
89044,Henderson,Nevada,NV,
89052,Henderson,Nevada,NV,
89053,Henderson,Nevada,NV,
89074,Henderson,Nevada,NV,
89077,Henderson,Nevada,NV,
89502,Hidden Valley,Nevada,NV,
89404,Highway 40,Nevada,NV,
89017,Hiko,Nevada,NV,
89418,Humboldt,Nevada,NV,
89418,Imlay,Nevada,NV,
89450,Incline Village,Nevada,NV,
89451,Incline Village,Nevada,NV,
89452,Incline Village,Nevada,NV,
89018,Indian Springs,Nevada,NV,
89070,Indian Springs,Nevada,NV,
89191,Indian Springs Air Force Aux,Nevada,NV,
89310,Ione,Nevada,NV,
89191,Isafa,Nevada,NV,
89599,J C Penney Co,Nevada,NV,
89023,Jackass Flats,Nevada,NV,
89825,Jackpot,Nevada,NV,
89701,Jacks Valley,Nevada,NV,
89404,Jackson Mountain,Nevada,NV,
89826,Jarbidge,Nevada,NV,
89019,Jean,Nevada,NV,
89026,Jean,Nevada,NV,
89815,Jiggs,Nevada,NV,
89041,Johnnie,Nevada,NV,
89048,Johnnie,Nevada,NV,
89445,Jungo,Nevada,NV,
89448,Kelmont East,Nevada,NV,
89425,King River,Nevada,NV,
89448,Kingsbury,Nevada,NV,
89310,Kingston,Nevada,NV,
89153,L V Valley Water Co,Nevada,NV,
89448,Lake Village,Nevada,NV,
89449,Lakeridge,Nevada,NV,
89701,Lakeview,Nevada,NV,
89828,Lamoille,Nevada,NV,
89301,Lane,Nevada,NV,
89044,Las Vegas,Nevada,NV,
89054,Las Vegas,Nevada,NV,
89101,Las Vegas,Nevada,NV,
89102,Las Vegas,Nevada,NV,
89103,Las Vegas,Nevada,NV,
89104,Las Vegas,Nevada,NV,
89105,Las Vegas,Nevada,NV,
89106,Las Vegas,Nevada,NV,
89107,Las Vegas,Nevada,NV,
89108,Las Vegas,Nevada,NV,
89109,Las Vegas,Nevada,NV,
89110,Las Vegas,Nevada,NV,
89111,Las Vegas,Nevada,NV,
89112,Las Vegas,Nevada,NV,
89113,Las Vegas,Nevada,NV,
89114,Las Vegas,Nevada,NV,
89115,Las Vegas,Nevada,NV,
89116,Las Vegas,Nevada,NV,
89117,Las Vegas,Nevada,NV,
89118,Las Vegas,Nevada,NV,
89119,Las Vegas,Nevada,NV,
89120,Las Vegas,Nevada,NV,
89121,Las Vegas,Nevada,NV,
89122,Las Vegas,Nevada,NV,
89123,Las Vegas,Nevada,NV,
89124,Las Vegas,Nevada,NV,
89125,Las Vegas,Nevada,NV,
89126,Las Vegas,Nevada,NV,
89127,Las Vegas,Nevada,NV,
89128,Las Vegas,Nevada,NV,
89129,Las Vegas,Nevada,NV,
89130,Las Vegas,Nevada,NV,
89131,Las Vegas,Nevada,NV,
89132,Las Vegas,Nevada,NV,
89133,Las Vegas,Nevada,NV,
89134,Las Vegas,Nevada,NV,
89135,Las Vegas,Nevada,NV,
89136,Las Vegas,Nevada,NV,
89137,Las Vegas,Nevada,NV,
89138,Las Vegas,Nevada,NV,
89139,Las Vegas,Nevada,NV,
89140,Las Vegas,Nevada,NV,
89141,Las Vegas,Nevada,NV,
89142,Las Vegas,Nevada,NV,
89143,Las Vegas,Nevada,NV,
89144,Las Vegas,Nevada,NV,
89145,Las Vegas,Nevada,NV,
89146,Las Vegas,Nevada,NV,
89147,Las Vegas,Nevada,NV,
89148,Las Vegas,Nevada,NV,
89149,Las Vegas,Nevada,NV,
89150,Las Vegas,Nevada,NV,
89151,Las Vegas,Nevada,NV,
89152,Las Vegas,Nevada,NV,
89153,Las Vegas,Nevada,NV,
89154,Las Vegas,Nevada,NV,
89155,Las Vegas,Nevada,NV,
89156,Las Vegas,Nevada,NV,
89157,Las Vegas,Nevada,NV,
89159,Las Vegas,Nevada,NV,
89160,Las Vegas,Nevada,NV,
89161,Las Vegas,Nevada,NV,
89162,Las Vegas,Nevada,NV,
89163,Las Vegas,Nevada,NV,
89164,Las Vegas,Nevada,NV,
89165,Las Vegas,Nevada,NV,
89166,Las Vegas,Nevada,NV,
89169,Las Vegas,Nevada,NV,
89170,Las Vegas,Nevada,NV,
89173,Las Vegas,Nevada,NV,
89177,Las Vegas,Nevada,NV,
89178,Las Vegas,Nevada,NV,
89179,Las Vegas,Nevada,NV,
89180,Las Vegas,Nevada,NV,
89183,Las Vegas,Nevada,NV,
89185,Las Vegas,Nevada,NV,
89191,Las Vegas,Nevada,NV,
89193,Las Vegas,Nevada,NV,
89195,Las Vegas,Nevada,NV,
89199,Las Vegas,Nevada,NV,
89195,Las Vegas Business Reply,Nevada,NV,
89020,Lathrop Wells,Nevada,NV,
89028,Laughlin,Nevada,NV,
89029,Laughlin,Nevada,NV,
89503,Lawton,Nevada,NV,
89801,Lee,Nevada,NV,
89311,Lehman Caves,Nevada,NV,
89506,Lemmon Valley,Nevada,NV,
89013,Lida,Nevada,NV,
89413,Lincoln Park,Nevada,NV,
89434,Lockwood,Nevada,NV,
89021,Logandale,Nevada,NV,
89419,Lovelock,Nevada,NV,
89419,Lower Valley,Nevada,NV,
89317,Lund,Nevada,NV,
89420,Luning,Nevada,NV,
89022,Manhattan,Nevada,NV,
89448,Marla Bay,Nevada,NV,
89447,Mason,Nevada,NV,
89421,Mc Dermitt,Nevada,NV,
89318,Mc Gill,Nevada,NV,
89434,McCarran,Nevada,NV,
89111,McCarran Airport,Nevada,NV,
89421,McDermitt,Nevada,NV,
89023,Mercury,Nevada,NV,
89024,Mesquite,Nevada,NV,
89027,Mesquite,Nevada,NV,
89034,Mesquite,Nevada,NV,
89835,Metropolis,Nevada,NV,
89177,MGM Properties,Nevada,NV,
89414,Midas,Nevada,NV,
89406,Middlegate,Nevada,NV,
89418,Mill City,Nevada,NV,
89422,Mina,Nevada,NV,
89423,Minden,Nevada,NV,
89025,Moapa,Nevada,NV,
89037,Moapa,Nevada,NV,
89067,Moapa,Nevada,NV,
89021,Moapa Valley,Nevada,NV,
89040,Moapa Valley,Nevada,NV,
89523,Mogul,Nevada,NV,
89830,Montello,Nevada,NV,
89706,Mound House,Nevada,NV,
89124,Mount Charleston,Nevada,NV,
89831,Mountain City,Nevada,NV,
89124,Mountain Sprg,Nevada,NV,
89124,Mountain Springs,Nevada,NV,
89434,Mustang,Nevada,NV,
89191,Nellis AFB,Nevada,NV,
89191,Nellis Air Force Base,Nevada,NV,
89046,Nelson,Nevada,NV,
89713,Nevada Employment Security,Nevada,NV,
89712,Nevada Highway Dept,Nevada,NV,
89714,Nevada Industrial Comm,Nevada,NV,
89418,Nevada Mass,Nevada,NV,
89711,Nevada Motor Vehicle,Nevada,NV,
89151,Nevada Power,Nevada,NV,
89701,New Empire,Nevada,NV,
89701,New Washoe City,Nevada,NV,
89424,Nixon,Nevada,NV,
89030,No Las Vegas,Nevada,NV,
89801,North Fork,Nevada,NV,
89030,North Las Vegas,Nevada,NV,
89031,North Las Vegas,Nevada,NV,
89032,North Las Vegas,Nevada,NV,
89033,North Las Vegas,Nevada,NV,
89036,North Las Vegas,Nevada,NV,
89081,North Las Vegas,Nevada,NV,
89084,North Las Vegas,Nevada,NV,
89085,North Las Vegas,Nevada,NV,
89086,North Las Vegas,Nevada,NV,
89087,North Las Vegas,Nevada,NV,
89835,Oasis,Nevada,NV,
89004,Old Nevada,Nevada,NV,
89124,Old Nevada,Nevada,NV,
89442,Olinghouse,Nevada,NV,
89419,Oreana,Nevada,NV,
89425,Orovada,Nevada,NV,
89021,Overton,Nevada,NV,
89040,Overton,Nevada,NV,
89040,Overton Beach,Nevada,NV,
89832,Owyhee,Nevada,NV,
89041,Pahrump,Nevada,NV,
89048,Pahrump,Nevada,NV,
89060,Pahrump,Nevada,NV,
89061,Pahrump,Nevada,NV,
89039,Palm Gardens,Nevada,NV,
89510,Palomino Valley,Nevada,NV,
89042,Panaca,Nevada,NV,
89506,Panther Valley,Nevada,NV,
89445,Paradise Hill,Nevada,NV,
89426,Paradise Valley,Nevada,NV,
89555,Parcel Return Reno,Nevada,NV,
89434,Patrick,Nevada,NV,
89831,Patsville,Nevada,NV,
89835,Pequop,Nevada,NV,
89406,Peterson,Nevada,NV,
89448,Pinewild,Nevada,NV,
89043,Pioche,Nevada,NV,
89447,Pizen Switch,Nevada,NV,
89511,Pleasant Valley,Nevada,NV,
89301,Preston,Nevada,NV,
89019,Primm,Nevada,NV,
89404,Pueblo Valley,Nevada,NV,
89510,Pyramid,Nevada,NV,
89404,Quinn River Crossing,Nevada,NV,
89419,Rabbit Hole,Nevada,NV,
89001,Rachel,Nevada,NV,
89406,Ragtown,Nevada,NV,
89506,Rancho Haven,Nevada,NV,
89425,Rebel Creek,Nevada,NV,
89414,Red House,Nevada,NV,
89506,Red Rock,Nevada,NV,
89310,Reese River,Nevada,NV,
89501,Reno,Nevada,NV,
89502,Reno,Nevada,NV,
89503,Reno,Nevada,NV,
89504,Reno,Nevada,NV,
89505,Reno,Nevada,NV,
89506,Reno,Nevada,NV,
89507,Reno,Nevada,NV,
89508,Reno,Nevada,NV,
89509,Reno,Nevada,NV,
89510,Reno,Nevada,NV,
89511,Reno,Nevada,NV,
89512,Reno,Nevada,NV,
89513,Reno,Nevada,NV,
89515,Reno,Nevada,NV,
89519,Reno,Nevada,NV,
89520,Reno,Nevada,NV,
89521,Reno,Nevada,NV,
89523,Reno,Nevada,NV,
89533,Reno,Nevada,NV,
89555,Reno,Nevada,NV,
89557,Reno,Nevada,NV,
89570,Reno,Nevada,NV,
89595,Reno,Nevada,NV,
89599,Reno,Nevada,NV,
89003,Rhyolite,Nevada,NV,
89007,Riverside,Nevada,NV,
89820,Rixie,Nevada,NV,
89043,Rose Valley,Nevada,NV,
89448,Round Hill,Nevada,NV,
89045,Round Mountain,Nevada,NV,
89833,Ruby Valley,Nevada,NV,
89319,Ruth,Nevada,NV,
89419,Rye Patch,Nevada,NV,
89406,Salt Wells,Nevada,NV,
89825,San Jacinto,Nevada,NV,
89510,Sand Pass,Nevada,NV,
89019,Sandy Valley,Nevada,NV,
89427,Schurz,Nevada,NV,
89039,Searchlight,Nevada,NV,
89046,Searchlight,Nevada,NV,
89835,Shafter,Nevada,NV,
89833,Shantytown,Nevada,NV,
89159,Shared Firm Zip Code,Nevada,NV,
89427,Sheelite,Nevada,NV,
89410,Sheridan,Nevada,NV,
89506,Sierra,Nevada,NV,
89428,Silver City,Nevada,NV,
89506,Silver Knolls,Nevada,NV,
89508,Silver Knolls,Nevada,NV,
89429,Silver Springs,Nevada,NV,
89047,Silverpeak,Nevada,NV,
89444,Simpson,Nevada,NV,
89448,Skyland,Nevada,NV,
89054,Sloan,Nevada,NV,
89124,Sloan,Nevada,NV,
89430,Smith,Nevada,NV,
89412,Smoke Creek,Nevada,NV,
89070,So Desert Correctional Center,Nevada,NV,
89026,So Nev Correctional Center,Nevada,NV,
89523,Somersett,Nevada,NV,
89150,South W Gas Co,Nevada,NV,
89436,Spanish Springs,Nevada,NV,
89441,Spanish Springs,Nevada,NV,
89431,Sparks,Nevada,NV,
89432,Sparks,Nevada,NV,
89433,Sparks,Nevada,NV,
89434,Sparks,Nevada,NV,
89435,Sparks,Nevada,NV,
89436,Sparks,Nevada,NV,
89441,Sparks,Nevada,NV,
89815,Spring Creek,Nevada,NV,
89429,Stagecoach,Nevada,NV,
89449,Stateline,Nevada,NV,
89506,Stead,Nevada,NV,
89511,Steamboat,Nevada,NV,
89318,Steptoe,Nevada,NV,
89701,Stewart,Nevada,NV,
89040,Stewarts Point,Nevada,NV,
89406,Stillwater,Nevada,NV,
89445,Sulphur,Nevada,NV,
89431,Sun Valley,Nevada,NV,
89433,Sun Valley,Nevada,NV,
89510,Sutcliffe,Nevada,NV,
89444,Sweetwater,Nevada,NV,
89001,Tempiute,Nevada,NV,
88901,The Lakes,Nevada,NV,
88905,The Lakes,Nevada,NV,
89163,The Lakes,Nevada,NV,
89164,The Lakes,Nevada,NV,
89415,Thorne,Nevada,NV,
89835,Thousand Springs,Nevada,NV,
89418,Thunder Mountain,Nevada,NV,
89049,Tonopah,Nevada,NV,
89410,Topaz Lake,Nevada,NV,
89410,Topaz Lodge,Nevada,NV,
89444,Topaz Ranch Estates,Nevada,NV,
89419,Toulon,Nevada,NV,
89434,Tracy-Clark,Nevada,NV,
89419,Trinity,Nevada,NV,
89418,Tungsten,Nevada,NV,
89834,Tuscarora,Nevada,NV,
89418,Unionville,Nevada,NV,
89507,University,Nevada,NV,
89154,University Nv Las Vegas,Nevada,NV,
89557,UNR,Nevada,NV,
89419,Upper Valley,Nevada,NV,
89043,Ursine,Nevada,NV,
89521,V C Highlands,Nevada,NV,
89040,Valley of Fire,Nevada,NV,
89438,Valmy,Nevada,NV,
89521,VC Highlands,Nevada,NV,
89439,Verdi,Nevada,NV,
89440,Virginia City,Nevada,NV,
89511,Virginia Foothills,Nevada,NV,
89447,Wabuska,Nevada,NV,
89442,Wadsworth,Nevada,NV,
89415,Walker Lake,Nevada,NV,
89049,Warm Springs,Nevada,NV,
89701,Washoe,Nevada,NV,
89701,Washoe Valley,Nevada,NV,
89704,Washoe Valley,Nevada,NV,
89447,Weed Heights,Nevada,NV,
89444,Wellington,Nevada,NV,
89835,Wells,Nevada,NV,
89883,Wendover,Nevada,NV,
89445,Weso,Nevada,NV,
89883,West Wendover,Nevada,NV,
89415,Whiskey Flats,Nevada,NV,
89835,Wilkins,Nevada,NV,
89005,Willow Beach,Nevada,NV,
89445,Winnemucca,Nevada,NV,
89446,Winnemucca,Nevada,NV,
89445,Winnemucca Colony,Nevada,NV,
89448,Wittell,Nevada,NV,
89447,Yerington,Nevada,NV,
89448,Zephyr Cove,Nevada,NV,
89449,Zephyr Cove,Nevada,NV,
89448,Zephyr Point,Nevada,NV,
11597,115 Crm Firms,New York,NY,
11594,115 Firms,New York,NY,
11535,Abmps,New York,NY,
11750,Abmps,New York,NY,
12404,Accord,New York,NY,
12405,Acra,New York,NY,
13605,Adams,New York,NY,
14410,Adams Basin,New York,NY,
13606,Adams Center,New York,NY,
10579,Adams Corners,New York,NY,
13634,Adams Cove,New York,NY,
11433,Addisleigh Park,New York,NY,
11434,Addisleigh Park,New York,NY,
14801,Addison,New York,NY,
12808,Adirondack,New York,NY,
13730,Afton,New York,NY,
13730,Afton Lake,New York,NY,
10901,Airmont,New York,NY,
10952,Airmont,New York,NY,
14001,Akron,New York,NY,
13655,Akwesasne,New York,NY,
14013,Alabama,New York,NY,
12201,Albany,New York,NY,
12202,Albany,New York,NY,
12203,Albany,New York,NY,
12204,Albany,New York,NY,
12205,Albany,New York,NY,
12206,Albany,New York,NY,
12207,Albany,New York,NY,
12208,Albany,New York,NY,
12209,Albany,New York,NY,
12210,Albany,New York,NY,
12211,Albany,New York,NY,
12212,Albany,New York,NY,
12214,Albany,New York,NY,
12220,Albany,New York,NY,
12222,Albany,New York,NY,
12223,Albany,New York,NY,
12224,Albany,New York,NY,
12225,Albany,New York,NY,
12226,Albany,New York,NY,
12227,Albany,New York,NY,
12228,Albany,New York,NY,
12229,Albany,New York,NY,
12230,Albany,New York,NY,
12231,Albany,New York,NY,
12232,Albany,New York,NY,
12233,Albany,New York,NY,
12234,Albany,New York,NY,
12235,Albany,New York,NY,
12236,Albany,New York,NY,
12237,Albany,New York,NY,
12238,Albany,New York,NY,
12239,Albany,New York,NY,
12240,Albany,New York,NY,
12241,Albany,New York,NY,
12242,Albany,New York,NY,
12243,Albany,New York,NY,
12244,Albany,New York,NY,
12245,Albany,New York,NY,
12246,Albany,New York,NY,
12247,Albany,New York,NY,
12248,Albany,New York,NY,
12249,Albany,New York,NY,
12250,Albany,New York,NY,
12252,Albany,New York,NY,
12255,Albany,New York,NY,
12256,Albany,New York,NY,
12257,Albany,New York,NY,
12260,Albany,New York,NY,
12261,Albany,New York,NY,
12288,Albany,New York,NY,
12214,Albany Brm,New York,NY,
11507,Albertson,New York,NY,
12180,Albia,New York,NY,
14411,Albion,New York,NY,
12916,Alburgh,New York,NY,
12007,Alcove,New York,NY,
14004,Alden,New York,NY,
11003,Alden Manor,New York,NY,
12910,Alder Bend,New York,NY,
13301,Alder Creek,New York,NY,
13607,Alex Bay,New York,NY,
14005,Alexander,New York,NY,
13607,Alexandra Bay,New York,NY,
13607,Alexandria,New York,NY,
13607,Alexandria Bay,New York,NY,
14802,Alfred,New York,NY,
14803,Alfred Station,New York,NY,
14706,Allegany,New York,NY,
13160,Allens Point,New York,NY,
14707,Allentown,New York,NY,
11021,Allenwood,New York,NY,
10467,Allerton,New York,NY,
14708,Alma,New York,NY,
14715,Alma,New York,NY,
14804,Almond,New York,NY,
14805,Alpine,New York,NY,
12008,Alplaus,New York,NY,
12018,Alps,New York,NY,
12009,Altamont,New York,NY,
13302,Altmar,New York,NY,
14413,Alton,New York,NY,
12910,Altona,New York,NY,
11930,Amagansett,New York,NY,
10501,Amawalk,New York,NY,
13110,Amber,New York,NY,
13843,Ambierville,New York,NY,
12501,Amenia,New York,NY,
13317,Ames,New York,NY,
11499,Amf/Jfk Incoming Express Mai,New York,NY,
14051,Amherst,New York,NY,
14068,Amherst,New York,NY,
14221,Amherst,New York,NY,
14226,Amherst,New York,NY,
14228,Amherst,New York,NY,
14260,Amherst,New York,NY,
14261,Amherst,New York,NY,
11701,Amity Harbor,New York,NY,
11701,Amityville,New York,NY,
11708,Amityville,New York,NY,
12010,Amsterdam,New York,NY,
12502,Ancram,New York,NY,
12503,Ancramdale,New York,NY,
13731,Andes,New York,NY,
14806,Andover,New York,NY,
14709,Angelica,New York,NY,
14006,Angola,New York,NY,
12504,Annandale,New York,NY,
12504,Annandale on Hudson,New York,NY,
13471,Annsville,New York,NY,
13608,Antwerp,New York,NY,
13671,Antwerp,New York,NY,
13732,Apalachin,New York,NY,
13783,Apex,New York,NY,
14008,Appleton,New York,NY,
13020,Apulia Station,New York,NY,
11931,Aquebogue,New York,NY,
14009,Arcade,New York,NY,
10910,Arden,New York,NY,
10502,Ardsley,New York,NY,
10503,Ardsley Hdsn,New York,NY,
10503,Ardsley on Hudson,New York,NY,
11003,Argo Village,New York,NY,
12809,Argyle,New York,NY,
12139,Arietta,New York,NY,
14807,Arkport,New York,NY,
12406,Arkville,New York,NY,
12603,Arlington,New York,NY,
10504,Armonk,New York,NY,
11692,Arverne,New York,NY,
11768,Asharoken,New York,NY,
12407,Ashland,New York,NY,
14710,Ashville,New York,NY,
12845,Assembly Point,New York,NY,
11101,Astoria,New York,NY,
11102,Astoria,New York,NY,
11103,Astoria,New York,NY,
11104,Astoria,New York,NY,
11105,Astoria,New York,NY,
11106,Astoria,New York,NY,
12015,Athens,New York,NY,
12810,Athol,New York,NY,
14010,Athol Springs,New York,NY,
14808,Atlanta,New York,NY,
11509,Atlantic Bch,New York,NY,
11509,Atlantic Beach,New York,NY,
14011,Attica,New York,NY,
13081,Atwater,New York,NY,
13338,Atwell,New York,NY,
12911,Au Sable Chasm,New York,NY,
12912,Au Sable Forks,New York,NY,
12912,Au Sable Frks,New York,NY,
13021,Auburn,New York,NY,
13022,Auburn,New York,NY,
13024,Auburn,New York,NY,
13024,Auburn State Prison,New York,NY,
12236,Audit and Control Dept,New York,NY,
13425,Augusta,New York,NY,
13021,Aurelius,New York,NY,
12016,Auriesville,New York,NY,
13026,Aurora,New York,NY,
12911,Ausable Chasm,New York,NY,
12017,Austerlitz,New York,NY,
13303,Ava,New York,NY,
12018,Averill Park,New York,NY,
14809,Avoca,New York,NY,
14414,Avon,New York,NY,
11702,Babylon,New York,NY,
11703,Babylon,New York,NY,
11704,Babylon,New York,NY,
11707,Babylon,New York,NY,
10292,Bache Halsey Stuart Shields,New York,NY,
12871,Bacon Hill,New York,NY,
13733,Bainbridge,New York,NY,
11933,Baiting Hollo,New York,NY,
11933,Baiting Hollow,New York,NY,
12811,Bakers Mills,New York,NY,
12834,Bald Mountain,New York,NY,
11510,Baldwin,New York,NY,
11510,Baldwin Harbor,New York,NY,
10505,Baldwin Place,New York,NY,
13027,Baldwinsville,New York,NY,
12019,Ballston,New York,NY,
12020,Ballston Center,New York,NY,
12019,Ballston Lake,New York,NY,
12020,Ballston Spa,New York,NY,
12550,Balmville,New York,NY,
12506,Bangall,New York,NY,
12966,Bangor,New York,NY,
14638,Bank of America,New York,NY,
10257,Bank of New York,New York,NY,
10286,Bank of New York,New York,NY,
10203,Bank Of New York Brm,New York,NY,
10506,Banksville,New York,NY,
10242,Bar Code Church Street,New York,NY,
11762,Bar Harbor,New York,NY,
13754,Barbourville,New York,NY,
10265,Barclay Bank,New York,NY,
10954,Bardonia,New York,NY,
14012,Barker,New York,NY,
12850,Barkersville,New York,NY,
12092,Barnerville,New York,NY,
13626,Barnes Corners,New York,NY,
13304,Barneveld,New York,NY,
11558,Barnum Island,New York,NY,
12507,Barrytown,New York,NY,
12719,Barryville,New York,NY,
13440,Bartlett,New York,NY,
13775,Bartlett Hollow,New York,NY,
13734,Barton,New York,NY,
14013,Basom,New York,NY,
14020,Batavia,New York,NY,
14021,Batavia,New York,NY,
14810,Bath,New York,NY,
12834,Battenville,New York,NY,
11050,Baxter Estates,New York,NY,
11743,Bay Hills,New York,NY,
11963,Bay Point,New York,NY,
11705,Bay Port,New York,NY,
11706,Bay Shore,New York,NY,
11360,Bay Terrace,New York,NY,
13090,Bayberry,New York,NY,
11751,Bayberry Point,New York,NY,
